,id,name,members,link,topics
30,19010618,Ansible Zürich,378,https://www.meetup.com/Ansible-Zurich/,"[{'urlkey': 'sysadmin', 'name': 'System Administration', 'id': 2109}, {'urlkey': 'software-configuration-management', 'name': 'Software Configuration Management', 'id': 21508}, {'urlkey': 'configuration-management', 'name': 'Configuration Management', 'id': 46810}, {'urlkey': 'devops', 'name': 'DevOps', 'id': 87614}, {'urlkey': 'infrastructure-as-code', 'name': 'Infrastructure as Code', 'id': 126177}, {'urlkey': 'continuous-delivery', 'name': 'Continuous Delivery', 'id': 166000}, {'urlkey': 'ansible', 'name': 'Ansible', 'id': 1434182}]"
31,19234236,Power BI User Group Switzerland,767,https://www.meetup.com/Power-BI-User-Group-Switzerland/,"[{'urlkey': 'edtech', 'name': 'Education & Technology', 'id': 7203}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'businessintell', 'name': 'Business Intelligence', 'id': 10538}, {'urlkey': 'data-analytics', 'name': 'Data Analytics', 'id': 30928}, {'urlkey': 'data-visualization', 'name': 'Data Visualization', 'id': 37381}, {'urlkey': 'executive-dashboards', 'name': 'Executive Dashboards', 'id': 73746}, {'urlkey': 'datavisualization', 'name': 'Datavisualization', 'id': 118548}, {'urlkey': 'power-view', 'name': 'Power View', 'id': 1394582}, {'urlkey': 'dax', 'name': 'DAX', 'id': 1394592}, {'urlkey': 'self-service-bi', 'name': 'Self Service BI', 'id': 1426302}, {'urlkey': 'power-bi', 'name': 'Power BI', 'id': 1504418}, {'urlkey': 'power-query', 'name': 'Power Query', 'id': 1504419}, {'urlkey': 'power-map', 'name': 'Power Map', 'id': 1504420}, {'urlkey': 'power-pivot', 'name': 'Power Pivot', 'id': 1504421}]"
32,19464889,Microservices Zürich,978,https://www.meetup.com/Microservices-Zurich/,"[{'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'cloud-computing', 'name': 'Cloud Computing', 'id': 15167}, {'urlkey': 'software-engineering', 'name': 'Software Engineering', 'id': 16325}, {'urlkey': 'agile-project-management', 'name': 'Agile Project Management', 'id': 21549}, {'urlkey': 'paas', 'name': 'PaaS (Platform as a Service)', 'id': 31197}, {'urlkey': 'domain-driven-design', 'name': 'Domain Driven Design', 'id': 33160}, {'urlkey': 'software-architecture', 'name': 'Software Architecture', 'id': 56473}, {'urlkey': 'devops', 'name': 'DevOps', 'id': 87614}, {'urlkey': 'cloudfoundry', 'name': 'CloudFoundry', 'id': 850852}, {'urlkey': 'openshift', 'name': 'OpenShift', 'id': 985422}, {'urlkey': 'docker', 'name': 'Docker', 'id': 1454542}, {'urlkey': 'kubernetes', 'name': 'Kubernetes', 'id': 1500742}, {'urlkey': 'microservices', 'name': 'Microservices', 'id': 1504699}, {'urlkey': 'cloud-native-computing', 'name': 'Cloud Native Computing', 'id': 1508346}]"
33,19725330,Microsoft IT Pro Schweiz User Group,342,https://www.meetup.com/MicrosoftITProSchweiz/,"[{'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'cloud-computing', 'name': 'Cloud Computing', 'id': 15167}, {'urlkey': 'information-technology', 'name': 'Information Technology', 'id': 15568}, {'urlkey': 'virtualization', 'name': 'Virtualization', 'id': 20479}, {'urlkey': 'microsoft-windows-server', 'name': 'Microsoft Windows Server', 'id': 26802}, {'urlkey': 'paas', 'name': 'PaaS (Platform as a Service)', 'id': 31197}, {'urlkey': 'saas-software-as-a-service', 'name': 'SaaS (Software as a Service)', 'id': 33089}, {'urlkey': 'microsoft-technologies', 'name': 'Microsoft Technologies', 'id': 55995}, {'urlkey': 'microsoft-azure', 'name': 'Microsoft Azure', 'id': 63265}, {'urlkey': 'windows-azure-platform', 'name': 'Windows Azure Platform', 'id': 66339}, {'urlkey': 'microsft', 'name': 'Microsoft', 'id': 88327}, {'urlkey': 'private-cloud', 'name': 'Private Cloud', 'id': 88997}, {'urlkey': 'iaas-infrastructure-as-a-service', 'name': 'IaaS (Infrastructure as a Service)', 'id': 107633}, {'urlkey': 'microsoft-system-center', 'name': 'Microsoft System Center', 'id': 1508017}]"
34,19730494,CMCE Configuration Manager Community Event,80,https://www.meetup.com/CMCE-Configuration-Manager-Community-Event/,"[{'urlkey': 'mswindows', 'name': 'Microsoft Windows', 'id': 10105}, {'urlkey': 'configuration-management', 'name': 'Configuration Management', 'id': 46810}, {'urlkey': 'mobile-entrepreneurs', 'name': 'Mobile Entrepreneurs', 'id': 77831}, {'urlkey': 'microsft', 'name': 'Microsoft', 'id': 88327}, {'urlkey': 'microsoft-technology', 'name': 'Microsoft Technology', 'id': 99537}, {'urlkey': 'mobile-devices', 'name': 'Mobile Devices', 'id': 101553}, {'urlkey': 'microsoft-intune', 'name': 'Microsoft Intune', 'id': 120799}, {'urlkey': 'mobility', 'name': 'Mobility', 'id': 124602}, {'urlkey': 'windows', 'name': 'Windows', 'id': 160268}, {'urlkey': 'enterprise-mobility-architects', 'name': 'Enterprise Mobility Architects', 'id': 434452}, {'urlkey': 'mobile-device-management', 'name': 'Mobile Device Management', 'id': 735462}, {'urlkey': 'enterprise-mobility', 'name': 'Enterprise mobility', 'id': 1322542}, {'urlkey': 'device-management-and-security', 'name': 'Device Management and Security', 'id': 1322592}, {'urlkey': 'enterprise-mobility-suite', 'name': 'Enterprise Mobility Suite', 'id': 1506759}, {'urlkey': 'system-center-configuration-manager', 'name': 'System Center Configuration Manager', 'id': 1507476}]"
35,19797861,SharePoint & Office 365 Community Schweiz,345,https://www.meetup.com/SharePointCommunitySchweiz/,"[{'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'prodev', 'name': 'Professional Development', 'id': 3880}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'sharepoint-technologies', 'name': 'SharePoint Technologies', 'id': 15373}, {'urlkey': 'professional-networking', 'name': 'Professional Networking', 'id': 15720}, {'urlkey': 'computer-programming', 'name': 'Computer programming', 'id': 48471}, {'urlkey': 'sharepoint', 'name': 'SharePoint', 'id': 62223}, {'urlkey': 'sharepoint-architecture', 'name': 'SharePoint Architecture', 'id': 86081}, {'urlkey': 'sharepoint-networking', 'name': 'SharePoint Networking', 'id': 86082}, {'urlkey': 'business-applications-for-sharepoint', 'name': 'Business Applications for SharePoint', 'id': 97979}, {'urlkey': 'schweiz', 'name': 'Schweiz', 'id': 132143}, {'urlkey': 'office-365', 'name': 'Office 365', 'id': 483322}]"
36,19917892,SeeIT - IT Meetup in Konstanz / Kreuzlingen,245,https://www.meetup.com/SeeIT-IT-Meetup-in-Konstanz-Kreuzlingen/,"[{'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'technology', 'name': 'Technology', 'id': 10579}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'computer-programming', 'name': 'Computer programming', 'id': 48471}]"
37,20044220,Neos CMS and Flow Framework Meetup Swiss,64,https://www.meetup.com/Neos-CMS-and-Flow-Framework-Meetup-Swiss/,"[{'urlkey': 'php', 'name': 'PHP', 'id': 455}, {'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'php-application-development', 'name': 'PHP Application Development', 'id': 23837}, {'urlkey': 'content-strategy', 'name': 'Content Strategy', 'id': 24417}, {'urlkey': 'cms', 'name': 'CMS (Content Management Systems)', 'id': 28990}, {'urlkey': 'content-marketing', 'name': 'Content Marketing', 'id': 64890}, {'urlkey': 'php-framework', 'name': 'PHP Framework', 'id': 100119}, {'urlkey': 'php-cms', 'name': 'PHP CMS', 'id': 422312}]"
38,20057281,TypeScript Switzerland,490,https://www.meetup.com/TypeScript-Switzerland/,"[{'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'javascript', 'name': 'JavaScript', 'id': 7029}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'internetpro', 'name': 'Internet Professionals', 'id': 10102}, {'urlkey': 'web', 'name': 'Web Technology', 'id': 10209}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'javascript-libraries', 'name': 'JavaScript Libraries', 'id': 56555}, {'urlkey': 'server-side-javascript', 'name': 'Server Side Javascript', 'id': 79216}, {'urlkey': 'javascript-frameworks', 'name': 'JavaScript Frameworks', 'id': 85951}, {'urlkey': 'nodejs', 'name': 'nodeJS', 'id': 101960}, {'urlkey': 'angularjs', 'name': 'AngularJS', 'id': 939612}, {'urlkey': 'javascript-applications', 'name': 'JavaScript Applications', 'id': 964072}, {'urlkey': 'javascript-testing', 'name': 'JavaScript Testing', 'id': 1253862}, {'urlkey': 'typescript', 'name': 'Typescript', 'id': 1478042}]"
39,20119936,GDG Freiburg,136,https://www.meetup.com/GDG-Freiburg/,"[{'urlkey': 'java', 'name': 'Java', 'id': 189}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'google', 'name': 'Google', 'id': 6490}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'homeautomation', 'name': 'Home Automation', 'id': 10386}, {'urlkey': 'android', 'name': 'Android', 'id': 19724}, {'urlkey': 'entrepreneurship', 'name': 'Entrepreneurship', 'id': 19882}, {'urlkey': 'android-developers', 'name': 'Android Development', 'id': 20346}, {'urlkey': 'mobile-development', 'name': 'Mobile Development', 'id': 21441}, {'urlkey': 'android-app-marketing', 'name': 'Android App Marketing', 'id': 21788}, {'urlkey': 'google-technology-user-group', 'name': 'Google Technology User Group', 'id': 27790}, {'urlkey': 'google-apps', 'name': 'Google Apps', 'id': 45441}, {'urlkey': 'android-app-design', 'name': 'Android App Design', 'id': 515662}, {'urlkey': 'google-developer-group', 'name': 'Google Developer Group', 'id': 989262}]"
40,20208115,Blockchain & SmartContract Innovators,4777,https://www.meetup.com/Blockchain-SmartContract-Innovators/,"[{'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'virtual-currency', 'name': 'Virtual Currency', 'id': 70315}, {'urlkey': 'cryptography', 'name': 'Cryptography', 'id': 84681}, {'urlkey': 'decentralization', 'name': 'Decentralization', 'id': 100259}, {'urlkey': 'technology-startups', 'name': 'Technology Startups', 'id': 108403}, {'urlkey': 'bitcoin', 'name': 'Bitcoin', 'id': 139517}, {'urlkey': 'digital-currency', 'name': 'Digital Currency', 'id': 143713}, {'urlkey': 'cryptocurrency', 'name': 'Cryptocurrency', 'id': 191791}, {'urlkey': 'smart-contracts', 'name': 'Smart Contracts', 'id': 1471982}, {'urlkey': 'ethereum', 'name': 'Ethereum', 'id': 1471992}, {'urlkey': 'blockchain', 'name': 'Blockchain', 'id': 1493232}]"
41,20221296,Frontend Meetup Freiburg,467,https://www.meetup.com/Frontend-Meetup-Freiburg/,"[{'urlkey': 'webstandards', 'name': 'Web Standards', 'id': 417}, {'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'webdesign', 'name': 'Web Design', 'id': 659}, {'urlkey': 'css', 'name': 'CSS', 'id': 1973}, {'urlkey': 'javascript', 'name': 'JavaScript', 'id': 7029}, {'urlkey': 'web', 'name': 'Web Technology', 'id': 10209}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'html5', 'name': 'HTML5', 'id': 78565}, {'urlkey': 'front-end-development', 'name': 'Front-end Development', 'id': 100479}]"
42,20441554,Angular Basel,257,https://www.meetup.com/Angular-Basel/,"[{'urlkey': 'javascript', 'name': 'JavaScript', 'id': 7029}, {'urlkey': 'javascript-libraries', 'name': 'JavaScript Libraries', 'id': 56555}, {'urlkey': 'javascript-frameworks', 'name': 'JavaScript Frameworks', 'id': 85951}, {'urlkey': 'front-end-development', 'name': 'Front-end Development', 'id': 100479}, {'urlkey': 'nodejs', 'name': 'nodeJS', 'id': 101960}, {'urlkey': 'html-5-css3', 'name': 'HTML 5/CSS3', 'id': 601332}, {'urlkey': 'angularjs', 'name': 'AngularJS', 'id': 939612}, {'urlkey': 'javascript-applications', 'name': 'JavaScript Applications', 'id': 964072}, {'urlkey': 'firebase', 'name': 'Firebase', 'id': 1477452}, {'urlkey': 'typescript', 'name': 'Typescript', 'id': 1478042}, {'urlkey': 'ionic-framework', 'name': 'Ionic Framework', 'id': 1505698}, {'urlkey': 'angular2', 'name': 'Angular2', 'id': 1508401}, {'urlkey': 'nativescript', 'name': 'NativeScript', 'id': 1509331}, {'urlkey': 'rxjs', 'name': 'RxJS', 'id': 1510310}]"
43,20475306,Azure Stuttgart,680,https://www.meetup.com/Azure-Stuttgart/,"[{'urlkey': 'dotnet', 'name': '.NET', 'id': 827}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'javascript', 'name': 'JavaScript', 'id': 7029}, {'urlkey': 'paas', 'name': 'PaaS (Platform as a Service)', 'id': 31197}, {'urlkey': 'microsoft-azure', 'name': 'Microsoft Azure', 'id': 63265}, {'urlkey': 'internet-of-things', 'name': 'Internet of Things', 'id': 79740}, {'urlkey': 'devops', 'name': 'DevOps', 'id': 87614}, {'urlkey': 'microsft', 'name': 'Microsoft', 'id': 88327}, {'urlkey': 'iaas-infrastructure-as-a-service', 'name': 'IaaS (Infrastructure as a Service)', 'id': 107633}, {'urlkey': 'cloud-security', 'name': 'Cloud Security', 'id': 110474}, {'urlkey': 'sql-server-azure', 'name': 'SQL Server Azure', 'id': 150163}, {'urlkey': 'cloud-storage', 'name': 'Cloud Storage', 'id': 291351}, {'urlkey': 'sql-azure', 'name': 'SQL Azure', 'id': 961682}, {'urlkey': 'azure', 'name': 'Azure', 'id': 1137362}]"
44,20543187,Chatbot Meetup Switzerland,431,https://www.meetup.com/Chatbot-Meetup-Switzerland/,"[{'urlkey': 'ai', 'name': 'Artificial Intelligence', 'id': 456}, {'urlkey': 'natural-language-processing', 'name': 'Natural Language Processing', 'id': 24553}, {'urlkey': 'machine-learning', 'name': 'Machine Learning', 'id': 29971}, {'urlkey': 'slack', 'name': 'Slack', 'id': 36628}, {'urlkey': 'web-bot', 'name': 'Web Bot', 'id': 68589}, {'urlkey': 'artificial-intelligence-applications', 'name': 'Artificial Intelligence Applications', 'id': 90163}, {'urlkey': 'machine-intelligence', 'name': 'Machine Intelligence', 'id': 98137}, {'urlkey': 'messaging-systems', 'name': 'Messaging systems', 'id': 665172}, {'urlkey': 'artificial-intelligence-programming', 'name': 'Artificial Intelligence Programming', 'id': 745722}, {'urlkey': 'chatbots', 'name': 'Chatbots', 'id': 1509119}]"
45,21005295,VlbgWebDev,304,https://www.meetup.com/VlbgWebDev/,"[{'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'javascript', 'name': 'JavaScript', 'id': 7029}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'website-development', 'name': 'Website Development', 'id': 36531}, {'urlkey': 'internet-of-things', 'name': 'Internet of Things', 'id': 79740}, {'urlkey': 'web-design-and-development', 'name': 'Web Design and Development', 'id': 107225}, {'urlkey': 'web-application-development', 'name': 'web application development', 'id': 150657}, {'urlkey': 'machine-data', 'name': 'Machine Data', 'id': 1506207}]"
46,21129934,Mobile User Group Zentralschweiz,222,https://www.meetup.com/Mobile-User-Group-Zentralschweiz/,"[{'urlkey': 'socialnetwork', 'name': 'Social Networking', 'id': 4422}, {'urlkey': 'mobile-technology', 'name': 'Mobile Technology', 'id': 16216}, {'urlkey': 'user-experience', 'name': 'User Experience', 'id': 19243}, {'urlkey': 'android', 'name': 'Android', 'id': 19724}, {'urlkey': 'mobile-development', 'name': 'Mobile Development', 'id': 21441}, {'urlkey': 'windows-mobile', 'name': 'Windows Mobile', 'id': 23121}, {'urlkey': 'ux-design', 'name': 'UX Design', 'id': 61781}, {'urlkey': 'ios', 'name': 'iOS', 'id': 106382}, {'urlkey': 'mobile-user-experience', 'name': 'Mobile User Experience', 'id': 122974}, {'urlkey': 'cross-platform-mobile', 'name': 'Cross-platform Mobile', 'id': 846132}, {'urlkey': 'xamarin', 'name': 'Xamarin', 'id': 863952}, {'urlkey': 'mobile-app-development', 'name': 'Mobile App Development', 'id': 1068282}, {'urlkey': 'mobile-testing', 'name': 'Mobile Testing', 'id': 1335822}, {'urlkey': 'mobile-cloud', 'name': 'Mobile Cloud', 'id': 1425982}, {'urlkey': 'ionic-framework', 'name': 'Ionic Framework', 'id': 1505698}]"
47,21252257,Cybersecurity Liechtenstein,122,https://www.meetup.com/Cybersecurity-Liechtenstein/,"[{'urlkey': 'linux', 'name': 'Linux', 'id': 188}, {'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'sysadmin', 'name': 'System Administration', 'id': 2109}, {'urlkey': 'network-security', 'name': 'Network Security', 'id': 15472}, {'urlkey': 'hacking', 'name': 'Hacking', 'id': 21123}, {'urlkey': 'information-security', 'name': 'Information Security', 'id': 32743}, {'urlkey': 'physical-security', 'name': 'Physical Security', 'id': 42515}, {'urlkey': 'ethical-hacking', 'name': 'Ethical Hacking', 'id': 60447}, {'urlkey': 'information-systems-security', 'name': 'Information Systems Security', 'id': 62127}, {'urlkey': 'computer-security', 'name': 'Computer Security', 'id': 124668}, {'urlkey': 'cybersecurity', 'name': 'Cybersecurity', 'id': 152026}, {'urlkey': 'hardware-hacking-and-reverse-engineering', 'name': 'Hardware Hacking and Reverse Engineering', 'id': 629672}, {'urlkey': 'internet-privacy', 'name': 'Internet Privacy', 'id': 994192}, {'urlkey': 'cybersecurity-innovation', 'name': 'Cybersecurity Innovation', 'id': 1039172}, {'urlkey': 'cyber-safety', 'name': 'Cyber Safety', 'id': 1163622}]"
48,21769334,Blockchain for Real Estate Switzerland,287,https://www.meetup.com/FIBREE-Swiss-Chapter/,"[{'urlkey': 'real-estate-investing', 'name': 'Real Estate Investing', 'id': 17028}, {'urlkey': 'real-estate', 'name': 'Real Estate', 'id': 18964}, {'urlkey': 'cryptocurrency', 'name': 'Cryptocurrency', 'id': 191791}, {'urlkey': 'decentralized-systems', 'name': 'Decentralized Systems', 'id': 1461892}, {'urlkey': 'smart-contracts', 'name': 'Smart Contracts', 'id': 1471982}, {'urlkey': 'blockchain', 'name': 'Blockchain', 'id': 1493232}, {'urlkey': 'proptech', 'name': 'proptech', 'id': 1507740}, {'urlkey': 'tokenized-ecosystems', 'name': 'Tokenized Ecosystems', 'id': 1515609}]"
49,21781853,Digitale Initiativen,374,https://www.meetup.com/Digitale-Initiativen/,"[{'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'innovation', 'name': 'Innovation', 'id': 1954}, {'urlkey': 'productdesign', 'name': 'Product Design', 'id': 2993}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'cloud-computing', 'name': 'Cloud Computing', 'id': 15167}, {'urlkey': 'user-experience', 'name': 'User Experience', 'id': 19243}, {'urlkey': 'geeks-nerds', 'name': 'Geeks & Nerds', 'id': 32623}, {'urlkey': 'computer-programming', 'name': 'Computer programming', 'id': 48471}, {'urlkey': 'computer-hardware', 'name': 'computer hardware', 'id': 86393}, {'urlkey': 'open-space', 'name': 'Open Space', 'id': 89732}, {'urlkey': 'makerspaces', 'name': 'Makerspaces', 'id': 101438}, {'urlkey': 'open-science', 'name': 'Open Science', 'id': 127585}, {'urlkey': 'living-lab', 'name': 'Living lab', 'id': 861132}, {'urlkey': 'fab-lab', 'name': 'Fab lab', 'id': 1478602}]"
50,21891772,UX Schweiz – Last Thursday Talks,987,https://www.meetup.com/UX-Schweiz-LAST-THURSDAY-TALKS/,"[{'urlkey': 'ia', 'name': 'Information Architecture', 'id': 1369}, {'urlkey': 'innovation', 'name': 'Innovation', 'id': 1954}, {'urlkey': 'socialnetwork', 'name': 'Social Networking', 'id': 4422}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'internetpro', 'name': 'Internet Professionals', 'id': 10102}, {'urlkey': 'ixd', 'name': 'Interaction Design', 'id': 10110}, {'urlkey': 'mobile-technology', 'name': 'Mobile Technology', 'id': 16216}, {'urlkey': 'user-experience', 'name': 'User Experience', 'id': 19243}, {'urlkey': 'usability', 'name': 'Usability', 'id': 26938}, {'urlkey': 'user-research', 'name': 'User Research', 'id': 49541}, {'urlkey': 'ux-design', 'name': 'UX Design', 'id': 61781}, {'urlkey': 'ui-design', 'name': 'UI Design', 'id': 107583}, {'urlkey': 'mobile-user-experience', 'name': 'Mobile User Experience', 'id': 122974}, {'urlkey': 'usability-testing', 'name': 'Usability testing', 'id': 1346892}, {'urlkey': 'user-experience-practices', 'name': 'User experience practices', 'id': 1346912}]"
51,22191076,Lean Change Management Meetup,357,https://www.meetup.com/Zurich-Lean-Change-Management-Meetup/,"[{'urlkey': 'edtech', 'name': 'Education & Technology', 'id': 7203}, {'urlkey': 'scrum', 'name': 'Scrum', 'id': 10043}, {'urlkey': 'learning', 'name': 'Learning', 'id': 18296}, {'urlkey': 'agile-project-management', 'name': 'Agile Project Management', 'id': 21549}, {'urlkey': 'agile-testing', 'name': 'Agile Testing', 'id': 30996}, {'urlkey': 'kanban', 'name': 'Kanban', 'id': 37339}, {'urlkey': 'lean-startup', 'name': 'Lean Startup', 'id': 38660}, {'urlkey': 'knowledge-sharing', 'name': 'Knowledge Sharing', 'id': 65780}, {'urlkey': 'lean-project-management', 'name': 'Lean Project Management', 'id': 118991}, {'urlkey': 'agile-coaching', 'name': 'Agile Coaching', 'id': 122939}, {'urlkey': 'change-management', 'name': 'Change management', 'id': 127915}, {'urlkey': 'change-leadership', 'name': 'Change Leadership', 'id': 161700}, {'urlkey': 'agile-leadership', 'name': 'Agile Leadership', 'id': 438272}, {'urlkey': 'agile-transformation', 'name': 'Agile Transformation', 'id': 438282}, {'urlkey': 'organizational-change-management', 'name': 'Organizational Change Management', 'id': 1504399}]"
52,22700959,Ortenau.IT,177,https://www.meetup.com/Ortenau-IT/,"[{'urlkey': 'java', 'name': 'Java', 'id': 189}, {'urlkey': 'php', 'name': 'PHP', 'id': 455}, {'urlkey': 'webdesign', 'name': 'Web Design', 'id': 659}, {'urlkey': 'mysql', 'name': 'MySQL', 'id': 789}, {'urlkey': 'css', 'name': 'CSS', 'id': 1973}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'javascript', 'name': 'JavaScript', 'id': 7029}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'android', 'name': 'Android', 'id': 19724}, {'urlkey': 'mobile-development', 'name': 'Mobile Development', 'id': 21441}, {'urlkey': 'agile-project-management', 'name': 'Agile Project Management', 'id': 21549}, {'urlkey': 'html5', 'name': 'HTML5', 'id': 78565}, {'urlkey': 'devops', 'name': 'DevOps', 'id': 87614}, {'urlkey': 'apps', 'name': 'Apps', 'id': 114656}]"
53,22702982,Linux User Group Böblingen,164,https://www.meetup.com/Linux-User-Group-Boblingen/,"[{'urlkey': 'linux', 'name': 'Linux', 'id': 188}, {'urlkey': 'unix', 'name': 'Unix', 'id': 405}, {'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'web', 'name': 'Web Technology', 'id': 10209}, {'urlkey': 'cloud-computing', 'name': 'Cloud Computing', 'id': 15167}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'ubuntu', 'name': 'Ubuntu', 'id': 16739}, {'urlkey': 'computer-programming', 'name': 'Computer programming', 'id': 48471}, {'urlkey': 'linux-server', 'name': 'Linux Server', 'id': 133353}, {'urlkey': 'meet-your-neighborhood-linux-users', 'name': 'Meet your neighborhood Linux users.', 'id': 1270962}]"
54,23123972,Cloud Native Computing Switzerland,1147,https://www.meetup.com/Cloud-Native-Computing-Switzerland/,"[{'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'webdesign', 'name': 'Web Design', 'id': 659}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'web', 'name': 'Web Technology', 'id': 10209}, {'urlkey': 'cloud-computing', 'name': 'Cloud Computing', 'id': 15167}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'big-data', 'name': 'Big Data', 'id': 18062}, {'urlkey': 'computer-programming', 'name': 'Computer programming', 'id': 48471}, {'urlkey': 'prometheus', 'name': 'Prometheus', 'id': 74156}, {'urlkey': 'kubernetes', 'name': 'Kubernetes', 'id': 1500742}, {'urlkey': 'containers', 'name': 'Containers', 'id': 1504752}, {'urlkey': 'cloud-native', 'name': 'Cloud Native', 'id': 1506897}, {'urlkey': 'cloud-native-computing', 'name': 'Cloud Native Computing', 'id': 1508346}, {'urlkey': 'grpc', 'name': 'GRPC', 'id': 1511101}]"
55,23159885,Digital Experience Group,710,https://www.meetup.com/Digital-Experience-Group/,"[{'urlkey': 'webdesign', 'name': 'Web Design', 'id': 659}, {'urlkey': 'animation', 'name': 'Animation', 'id': 1589}, {'urlkey': 'ixd', 'name': 'Interaction Design', 'id': 10110}, {'urlkey': 'prototyping', 'name': 'Prototyping', 'id': 16998}, {'urlkey': 'digital-media', 'name': 'Digital Media', 'id': 17188}, {'urlkey': 'content-strategy', 'name': 'Content Strategy', 'id': 24417}, {'urlkey': 'ux-design', 'name': 'UX Design', 'id': 61781}, {'urlkey': 'design-thinking', 'name': 'Design Thinking', 'id': 77906}, {'urlkey': 'design-strategy', 'name': 'Design Strategy', 'id': 86301}, {'urlkey': 'ui-design', 'name': 'UI Design', 'id': 107583}, {'urlkey': 'experience-design', 'name': 'Experience Design', 'id': 112315}, {'urlkey': 'content', 'name': 'Content', 'id': 117912}, {'urlkey': 'digital-design', 'name': 'Digital Design', 'id': 124068}, {'urlkey': 'user-centered-design', 'name': 'User Centered Design', 'id': 278371}]"
56,23466706,DevOps Bern,603,https://www.meetup.com/DevOps-Bern/,"[{'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'paas', 'name': 'PaaS (Platform as a Service)', 'id': 31197}, {'urlkey': 'saas-software-as-a-service', 'name': 'SaaS (Software as a Service)', 'id': 33089}, {'urlkey': 'software-architecture', 'name': 'Software Architecture', 'id': 56473}, {'urlkey': 'monitoring', 'name': 'Monitoring', 'id': 84070}, {'urlkey': 'devops', 'name': 'DevOps', 'id': 87614}, {'urlkey': 'iaas-infrastructure-as-a-service', 'name': 'IaaS (Infrastructure as a Service)', 'id': 107633}, {'urlkey': 'agile-coaching', 'name': 'Agile Coaching', 'id': 122939}, {'urlkey': 'agile-operations-management', 'name': 'Agile Operations Management', 'id': 295471}, {'urlkey': 'agile-transformation', 'name': 'Agile Transformation', 'id': 438282}, {'urlkey': 'application-performance-monitoring', 'name': 'Application Performance Monitoring', 'id': 687892}, {'urlkey': 'software-development-process', 'name': 'Software Development Process', 'id': 842232}, {'urlkey': 'scaling-agile', 'name': 'Scaling Agile', 'id': 1106882}, {'urlkey': 'continous-integration', 'name': 'Continous Integration', 'id': 1281762}, {'urlkey': 'devops-automation', 'name': 'DevOps Automation', 'id': 1508781}]"
